schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,player,walk-run-flat,30,17,0.566667,0.033333,-1269438207,37.063610,1,XBot Walk Neutral,0.063610,0.563610,-0.139243,56.415660,-0.075672,0.401241,56.430600,0.142307,-0.041233,0.999141,-0.004026,0.011633,0.999665,-0.023116,-0.152627,56.449990,-0.111774,0.401648,56.465580,0.141498,1785933915,1785933915,1,1,1.110043,0.281161,0.581358,0.555769,0.534432,0.596954,-0.138288,56.851020,-0.075191,0.401916,56.737850,0.142650,0.000000,0.000000,0,0,Swing,Swing,0.000000,121.870500,162.624800,124.433400,90.843610,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,17,0.566667,0.033333,-1269438207,28.739020,1,Walking Backwards,0.739019,0.239019,-0.091313,54.866200,5.069665,-0.577977,54.877690,4.910716,-0.001657,0.995757,0.092008,-0.010490,0.995965,0.089124,-0.103976,54.900840,5.074906,-0.550962,54.911080,4.933312,4206996,4206996,1,1,-0.103976,54.900840,5.074906,-0.550962,54.911080,4.933312,-0.092227,55.022110,5.083749,-0.578391,54.948270,4.917091,0.000000,0.000000,0,0,Swing,Swing,0.000000,122.479800,161.735700,125.180300,91.303990,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,18,0.600000,0.033333,-1269438207,37.137140,1,none,0.137138,0.637138,-0.128638,56.416550,0.036668,0.401862,56.430830,0.152964,-0.041233,0.999141,-0.004026,0.011633,0.999665,-0.023116,-0.143847,56.450550,-0.062554,0.401858,56.465660,0.145088,1785933915,1785933915,1,1,1.101264,0.330380,0.581919,0.555560,0.538023,0.597034,-0.127614,56.848580,0.037413,0.402580,56.733910,0.153490,0.000000,0.000000,0,0,Swing,Swing,0.000000,122.205000,163.751200,119.875900,91.664490,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,18,0.600000,0.033333,-1426611571,0.064819,0,XBot Walk Neutral,0.064819,0.564819,-0.066831,54.863700,5.096997,-0.615505,54.883420,4.841667,-0.001213,0.995712,0.092505,-0.011171,0.996069,0.087871,-0.089009,54.900110,5.083019,-0.578413,54.913780,4.899781,4206996,4206996,1,1,-0.089009,54.900110,5.083019,-0.578413,54.913780,4.899781,-0.067500,54.983180,5.107790,-0.615979,54.967980,4.849307,0.000000,0.000000,0,0,Swing,Swing,0.000000,130.742900,158.738800,121.842600,90.989010,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,19,0.633333,0.033333,-1269438207,0.116516,0,none,0.116516,0.616516,-0.105616,57.154580,0.315365,0.386847,56.959150,0.103537,0.687318,0.724749,-0.048292,0.026317,0.423315,-0.905601,-0.081560,57.179950,0.313675,0.387768,56.973960,0.071841,4205122,4206686,1,1,0.124557,0.402812,-0.044772,0.008840,0.088005,-0.184825,-0.106634,56.790520,0.314136,0.386191,56.724640,0.102746,0.000000,0.000000,0,0,Swing,Swing,0.000000,134.943900,165.808800,112.846000,95.259370,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,19,0.633333,0.033333,-1426611571,0.123089,0,XBot Walk Neutral,0.123089,0.623089,-0.043590,54.861830,5.117337,-0.600542,54.884930,4.826363,-0.000791,0.995678,0.092874,-0.010899,0.996097,0.087593,-0.068976,54.898650,5.099046,-0.594215,54.916740,4.864623,4206996,4206996,1,1,-0.068976,54.898650,5.099046,-0.594215,54.916740,4.864623,-0.044285,54.992170,5.129119,-0.600980,54.967040,4.833786,0.000000,0.000000,0,0,Swing,Swing,0.000000,129.171800,157.865300,119.145000,90.867260,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,20,0.666667,0.033333,-1269438207,0.151119,0,XBot Walk Neutral,0.151119,0.651119,-0.059767,56.431880,0.644439,0.379205,56.847970,0.087397,-0.009993,0.999934,-0.005767,0.083963,0.499084,-0.862477,-0.060117,56.466880,0.644237,0.392387,56.936700,0.092148,1785933915,4206686,1,1,1.017533,1.037172,0.598251,0.012579,0.047568,-0.183066,-0.058700,56.752180,0.646257,0.378742,56.708940,0.086613,0.000000,0.000000,0,0,Swing,Swing,0.000000,151.178900,166.189000,105.494000,100.580200,NaN,NaN,1,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,20,0.666667,0.033333,-1426611571,0.177552,0,XBot Walk Neutral,0.177552,0.677552,-0.036238,54.860290,5.133976,-0.588321,54.887050,4.803675,-0.000658,0.995650,0.093176,-0.010677,0.996135,0.087181,-0.052264,54.897030,5.116657,-0.594805,54.919220,4.836559,4206996,4206996,1,1,-0.052264,54.897030,5.116657,-0.594805,54.919220,4.836559,-0.036987,55.001550,5.146742,-0.588749,54.967880,4.810980,0.000000,0.000000,0,0,Swing,Swing,0.000000,126.499600,157.185500,114.519300,90.932970,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,21,0.700000,0.033333,-1269438207,0.181189,0,Walking,0.181189,0.681189,0.003726,56.434030,0.906764,0.366228,56.827590,0.093874,-0.009993,0.999934,-0.005767,0.020288,0.562593,-0.826485,-0.048355,56.467280,0.692832,0.388825,56.895410,0.105260,1785933915,4206686,1,1,1.005772,1.085767,0.598649,0.011993,-0.002387,-0.185112,0.004814,56.732850,0.908863,0.365770,56.701810,0.092996,0.000000,0.000000,0,0,Swing,Swing,0.000000,159.542300,160.477600,98.143820,107.792600,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,21,0.700000,0.033333,-1426611571,0.231873,0,XBot Walk Neutral,0.231873,0.731873,-0.049262,54.861350,5.122444,-0.580498,54.887600,4.798306,-0.000894,0.995669,0.092966,-0.010535,0.996145,0.087084,-0.047306,54.896320,5.124443,-0.589225,54.920950,4.817600,4206996,4206996,1,1,-0.047306,54.896320,5.124443,-0.589225,54.920950,4.817600,-0.050000,54.993210,5.134365,-0.582747,54.956390,4.801522,0.000000,0.083333,0,1,Swing,Capture,-0.008148,125.933800,159.477600,107.926500,89.953210,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,22,0.733333,0.033333,-1269438207,0.213541,0,Walking,0.213541,0.713541,0.022514,56.434060,0.878300,0.391255,56.911370,0.213704,-0.009993,0.999934,-0.005767,-0.075229,0.681256,-0.728169,-0.031653,56.467720,0.739958,0.390047,56.896640,0.151563,1785933915,4206686,1,1,0.989070,1.132893,0.599088,0.003551,0.000754,-0.184380,0.023378,56.633050,0.880316,0.390370,56.707880,0.211655,0.000000,0.000000,0,0,Swing,Swing,0.000000,156.725600,145.521500,90.982410,115.165000,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,22,0.733333,0.033333,-1426611571,0.285910,0,XBot Walk Neutral,0.285910,0.785910,-0.051021,54.865280,5.080184,-0.578900,54.887590,4.798643,-0.000926,0.995740,0.092199,-0.010506,0.996145,0.087090,-0.048428,54.897520,5.111513,-0.584626,54.921850,4.807931,4206996,4206996,1,1,-0.048428,54.897520,5.111513,-0.584626,54.921850,4.807931,-0.051647,54.974640,5.090071,-0.581564,54.942650,4.796271,0.000000,0.166667,0,1,Swing,Stance,-0.020174,127.898900,162.163700,104.488800,89.077800,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,23,0.766667,0.033333,-1269438207,0.248274,0,Walking,0.248274,0.748274,0.043084,56.434130,0.855754,0.465831,57.026860,0.426836,-0.009993,0.999934,-0.005767,-0.093763,0.780378,-0.618238,-0.007007,56.468220,0.783460,0.409856,56.922550,0.237522,1785933915,4206686,1,1,0.964424,1.176394,0.599585,-0.001371,0.050301,-0.179815,0.043689,56.551050,0.857358,0.464042,56.681470,0.422136,0.000000,0.000000,0,0,Swing,Swing,0.000000,166.502700,135.518300,83.993190,122.590700,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,23,0.766667,0.033333,-1426611571,0.338701,0,XBot Walk Neutral,0.338701,0.838701,-0.030485,54.871450,5.013242,-0.591877,54.885020,4.826426,-0.000553,0.995852,0.090984,-0.010742,0.996098,0.087594,-0.042894,54.900990,5.074007,-0.582369,54.922230,4.803837,4206996,4206996,1,1,-0.042894,54.900990,5.074007,-0.582369,54.922230,4.803837,-0.030963,54.959570,5.021210,-0.585950,54.936120,4.803651,0.000000,0.250000,0,1,Swing,Stance,-0.030008,130.448200,164.597500,103.089800,87.764490,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,24,0.800000,0.033333,-1269438207,0.285335,0,Walking,0.285335,0.785335,0.045960,56.433720,0.779172,0.566601,56.937890,0.697060,-0.009993,0.999934,-0.005767,0.462994,0.336383,0.820050,0.018106,56.468530,0.794988,0.437845,56.919610,0.340332,1785933915,4206686,1,1,0.939311,1.187922,0.599903,0.001459,0.094418,-0.156456,0.046535,56.535340,0.780760,0.564828,56.624430,0.692202,0.000000,0.000000,0,0,Swing,Swing,0.000000,168.294500,131.163000,91.296990,129.877200,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,24,0.800000,0.033333,-1426611571,0.392397,0,XBot Walk Neutral,0.392397,0.892397,-0.030145,54.872900,4.997365,-0.594997,54.883460,4.843710,-0.000547,0.995878,0.090696,-0.010798,0.996070,0.087908,-0.036207,54.904390,5.037052,-0.581430,54.922380,4.802252,4206996,4206996,1,1,-0.036207,54.904390,5.037052,-0.581430,54.922380,4.802252,-0.030557,54.950740,5.004404,-0.584808,54.929060,4.805469,0.000000,0.333333,0,1,Swing,Stance,-0.036576,131.882500,165.457900,104.122200,85.666560,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,25,0.833333,0.033333,-1269438207,0.323691,0,Walking,0.323691,0.823691,0.051705,56.940400,0.732421,0.648870,56.439270,0.944012,0.615820,0.531840,-0.581303,-0.004147,0.999960,-0.007966,0.073259,56.959020,0.712076,0.648725,56.474270,0.943733,4205122,1785933915,1,1,0.130702,0.300781,-0.116491,0.308692,1.336668,0.605644,0.049193,56.566490,0.725163,0.649660,56.556950,0.946308,0.000000,0.000000,0,0,Swing,Swing,0.000000,169.036500,128.207700,98.773430,136.944500,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,25,0.833333,0.033333,-1426611571,0.446249,0,XBot Walk Neutral,0.446249,0.946249,-0.046536,54.871760,5.009828,-0.592100,54.884610,4.831063,-0.000845,0.995858,0.090922,-0.010746,0.996091,0.087678,-0.038168,54.905960,5.020029,-0.581070,54.922440,4.801669,4206996,4206996,1,1,-0.038168,54.905960,5.020029,-0.581070,54.922440,4.801669,-0.046949,54.943240,5.016293,-0.582559,54.924830,4.804734,0.000000,0.416667,0,1,Swing,Stance,-0.039810,133.065200,161.690700,104.569900,87.023360,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,26,0.866667,0.033333,-1269438207,0.362185,0,Walking,0.362185,0.862185,0.054459,56.820650,0.712564,0.709981,56.440370,1.122784,0.754071,0.364635,-0.546277,-0.001671,0.999997,-0.001541,0.101579,56.926580,0.791433,0.664900,56.474560,0.991044,4205122,1785933915,1,1,0.138176,0.252063,-0.108080,0.292517,1.383978,0.605934,0.053188,56.648190,0.708863,0.710843,56.557460,1.125308,0.000000,0.000000,0,0,Swing,Swing,0.000000,169.316500,125.962000,106.192400,131.176600,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,26,0.866667,0.033333,-1426611571,0.498990,0,XBot Walk Neutral,0.498990,0.998990,-0.054449,54.874420,4.980433,-0.604507,54.882070,4.858291,-0.000988,0.995906,0.090389,-0.010971,0.996045,0.088172,-0.045129,54.907320,5.005149,-0.580938,54.922450,4.801463,4206996,4206996,1,1,-0.045129,54.907320,5.005149,-0.580938,54.922450,4.801463,-0.054802,54.938610,4.986239,-0.582205,54.926320,4.804331,0.000000,0.500000,0,1,Swing,Stance,-0.042354,133.559600,164.358200,103.949100,86.083080,NaN,0.004115,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,27,0.900000,0.033333,-1269438207,0.400434,0,Walking,0.400434,0.900434,0.078638,56.433970,0.765410,0.756354,56.317900,1.268171,-0.009993,0.999934,-0.005767,-0.000501,0.999998,0.001829,0.078288,56.468960,0.765208,0.679697,56.457590,1.035686,1785933915,1785933915,1,1,0.879129,1.158143,0.600334,0.277721,1.428621,0.588959,0.080758,56.708970,0.771607,0.758097,56.544080,1.273269,0.000000,0.000000,0,0,Swing,Swing,0.000000,159.099900,130.263600,113.641800,123.714900,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,27,0.900000,0.033333,-1426611571,0.552681,0,XBot Walk Neutral,0.552681,0.052681,-0.067029,54.875540,4.967888,-0.620885,54.878790,4.893085,-0.001216,0.995926,0.090161,-0.011268,0.995985,0.088804,-0.054582,54.908780,4.989016,-0.580891,54.922460,4.801391,4206996,4206996,1,1,-0.054582,54.908780,4.989016,-0.580891,54.922460,4.801391,-0.067342,54.934620,4.973230,-0.582003,54.925520,4.803588,0.000000,0.583333,0,1,Swing,Stance,-0.045911,132.959900,168.574700,104.405300,83.589620,NaN,0.003250,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,28,0.933333,0.033333,-1269438207,0.438532,0,Walking,0.438532,0.938532,0.112336,56.813260,0.904900,0.814754,56.408660,1.462866,0.757686,0.344826,-0.554083,0.005799,0.999962,0.006448,0.138855,56.825330,0.885507,0.694811,56.454630,1.083255,4205122,1785933915,1,1,0.163908,0.085069,-0.082236,0.262606,1.476190,0.586003,0.111611,56.728760,0.902787,0.789032,56.470200,1.370628,0.000000,0.083333,0,1,Swing,Capture,-0.007534,148.804500,149.415800,121.109800,117.190500,NaN,NaN,1,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,28,0.933333,0.033333,-1426611571,0.606541,0,XBot Walk Neutral,0.606541,0.106541,-0.072189,54.875090,4.972810,-0.636458,54.879980,4.877762,-0.001310,0.995918,0.090251,-0.011551,0.996007,0.088526,-0.063295,54.909550,4.980413,-0.580875,54.922470,4.801367,4206996,4206996,1,1,-0.063295,54.909550,4.980413,-0.580875,54.922470,4.801367,-0.072489,54.932360,4.977991,-0.581506,54.923780,4.802550,0.000000,0.666667,0,1,Swing,Stance,-0.050309,133.058100,166.362900,104.319400,80.394110,NaN,0.001419,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,29,0.966667,0.033333,-1269438207,0.476637,0,Walking,0.476637,0.976637,0.151649,56.780770,1.029660,0.891097,56.406680,1.701846,0.782327,0.301816,-0.544860,0.005799,0.999962,0.006448,0.177936,56.813190,1.011392,0.709940,56.453510,1.130898,4205122,1785933915,1,1,0.165811,0.079185,-0.072991,0.247477,1.523833,0.584880,0.151099,56.723490,1.028074,0.891413,56.439680,1.702772,0.000000,0.000000,0,0,Swing,Swing,-0.011302,149.230400,165.504400,128.574400,109.710600,NaN,NaN,1,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,29,0.966667,0.033333,-1426611571,0.659288,0,XBot Walk Neutral,0.659288,0.159288,-0.086368,54.873830,4.986463,-0.669644,54.883640,4.831932,-0.001567,0.995895,0.090498,-0.012153,0.996073,0.087694,-0.073241,54.909390,4.982063,-0.580870,54.922470,4.801359,4206996,4206996,1,1,-0.073241,54.909390,4.982063,-0.580870,54.922470,4.801359,-0.086659,54.924150,4.991015,-0.581624,54.920520,4.800974,0.000000,0.750000,0,1,Swing,Stance,-0.055578,133.604600,160.320700,103.402600,78.089840,NaN,-0.001967,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,30,1.000000,0.033333,-1269438207,0.514743,0,Walking,0.514743,0.014743,0.200898,56.379620,1.134141,0.966247,56.405030,1.891406,-0.387142,0.675029,-0.628058,0.005799,0.999962,0.006448,0.187348,56.403240,1.112159,0.725869,56.452660,1.178285,1785933915,1785933915,1,1,0.770069,1.505094,0.534615,0.231548,1.571220,0.584026,0.204499,56.733130,1.144434,0.966682,56.447760,1.892660,0.000000,0.000000,0,0,Swing,Swing,-0.008741,148.149000,168.760300,136.002500,102.224800,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,30,1.000000,0.033333,-1426611571,0.712983,0,XBot Walk Neutral,0.712983,0.212983,-0.078438,54.876640,4.955593,-0.707130,54.876250,4.909875,-0.001424,0.995946,0.089938,-0.012834,0.995939,0.089108,-0.077925,54.909980,4.975516,-0.580868,54.922470,4.801356,4206996,4206996,1,1,-0.077925,54.909980,4.975516,-0.580868,54.922470,4.801356,-0.078650,54.914830,4.959048,-0.581137,54.921770,4.801214,0.000000,0.833333,0,1,Swing,Stance,-0.062566,133.276100,161.159200,102.991000,74.592160,NaN,-0.000705,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,31,1.033333,0.033333,-1269438207,0.552909,0,Walking,0.552909,0.052909,0.244720,56.439830,1.275033,1.027453,56.404130,1.975582,-0.001671,0.999997,-0.001541,0.005799,0.999962,0.006448,0.202683,56.422400,1.155725,0.743475,56.451860,1.225076,1785933915,1785933915,1,1,0.754734,1.548660,0.553768,0.213942,1.618011,0.583230,0.248464,56.767810,1.285448,1.028048,56.456250,1.977247,0.000000,0.000000,0,0,Swing,Swing,-0.005622,138.483900,159.058800,140.890900,94.740460,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,31,1.033333,0.033333,-1426611571,0.766844,0,XBot Walk Neutral,0.766844,0.266844,-0.067904,54.878920,4.930446,-0.719662,54.870610,4.970753,-0.001232,0.995988,0.089482,-0.013061,0.995837,0.090213,-0.075071,54.911540,4.958226,-0.612177,54.918640,4.840152,4206996,4206996,1,1,-0.075071,54.911540,4.958226,-0.612177,54.918640,4.840152,-0.068132,54.923290,4.934460,-0.720044,54.944820,4.977468,0.000000,0.000000,0,0,Swing,Swing,-0.054271,132.846500,162.164800,102.847500,77.024320,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,32,1.066667,0.033333,-1269438207,0.591287,0,Walking,0.591287,0.091286,0.303108,56.852120,1.468698,1.078135,56.403580,2.037964,0.604019,0.506852,-0.615030,0.001408,0.999976,0.006830,0.324249,56.869860,1.447172,0.762437,56.451100,1.271335,4205122,1785933915,1,1,0.143223,0.125755,-0.103628,0.194980,1.664269,0.582473,0.302624,56.814440,1.467398,1.078720,56.449100,2.039546,0.000000,0.000000,0,0,Swing,Swing,-0.003309,122.489000,156.562100,137.722300,87.322040,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,32,1.066667,0.033333,-1426611571,0.819592,0,XBot Walk Neutral,0.819592,0.319592,-0.052475,54.879000,4.929787,-0.722710,54.869900,4.978068,-0.000952,0.995989,0.089470,-0.013116,0.995824,0.090346,-0.066121,54.912810,4.944365,-0.643097,54.914790,4.879256,4206996,4206996,1,1,-0.066121,54.912810,4.944365,-0.643097,54.914790,4.879256,-0.052786,54.939480,4.935263,-0.723161,54.957720,4.986019,0.000000,0.000000,0,0,Swing,Swing,-0.036485,132.738400,160.577700,102.863000,80.282500,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,33,1.100000,0.033333,-1269438207,0.630019,0,Walking,0.630019,0.130019,0.389035,56.960950,1.693005,1.122998,56.403190,2.085620,0.429875,0.632588,-0.644236,0.001408,0.999976,0.006830,0.391552,56.917230,1.616352,0.782616,56.450370,1.317076,4205122,1785933915,1,1,0.134642,0.166135,-0.118157,0.174801,1.710011,0.581747,0.387454,56.844990,1.688841,1.123523,56.441710,2.087015,0.000000,0.000000,0,0,Swing,Swing,-0.001849,105.397600,153.807600,134.610800,85.861890,NaN,NaN,1,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,33,1.100000,0.033333,-1426611571,0.873287,0,XBot Walk Neutral,0.873287,0.373287,-0.037787,54.878060,4.940344,-0.706334,54.868220,4.998921,-0.000686,0.995972,0.089661,-0.012819,0.995794,0.090725,-0.053691,54.913120,4.941065,-0.668049,54.910650,4.922386,4206996,4206996,1,1,-0.053691,54.913120,4.941065,-0.668049,54.910650,4.922386,-0.038197,54.957490,4.947530,-0.706823,54.963050,5.007501,0.000000,0.000000,0,0,Swing,Swing,-0.021990,132.188800,159.424900,103.666900,82.947110,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,34,1.133333,0.033333,-1269438207,0.669268,0,Walking,0.669268,0.169268,0.490069,57.071780,1.982258,1.130375,56.403400,2.053706,0.064295,0.610081,-0.789726,0.001408,0.999976,0.006830,0.492319,57.093130,1.954618,0.803896,56.449640,1.362316,4213838,1785933915,1,1,0.069687,-0.167931,-0.119535,0.153521,1.755250,0.581013,0.486466,56.837550,1.973155,1.131043,56.446890,2.055408,0.000000,0.000000,0,0,Swing,Swing,-0.000998,91.940810,149.727300,134.571500,81.595740,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,34,1.133333,0.033333,-1426611571,0.927149,0,XBot Walk Neutral,0.927149,0.427149,-0.018900,54.877400,4.947847,-0.680176,54.867650,5.008764,-0.000343,0.995960,0.089798,-0.012344,0.995783,0.090903,-0.038421,54.912820,4.944483,-0.679760,54.906660,4.965485,4206996,4206996,1,1,-0.038421,54.912820,4.944483,-0.679760,54.906660,4.965485,-0.019378,54.970230,4.956248,-0.680653,54.960220,5.017140,0.000000,0.000000,0,0,Swing,Swing,-0.012468,132.397600,158.694200,104.049400,85.358950,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,35,1.166667,0.033333,-1269438207,0.709254,0,Walking,0.709254,0.209254,0.618003,56.970480,2.293476,1.104100,56.403630,2.026620,0.496873,0.703244,0.508493,0.001408,0.999976,0.006830,0.635394,56.995090,2.311273,0.824521,56.448890,1.407857,4205122,1785933915,1,1,0.027941,0.527656,0.021568,0.132896,1.800792,0.580259,0.614406,56.763100,2.284787,1.105085,56.460450,2.029012,0.000000,0.000000,0,0,Swing,Swing,-0.000526,90.746430,156.131000,137.749700,81.951610,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,35,1.166667,0.033333,-1426611571,0.979897,0,XBot Walk Neutral,0.979897,0.479898,-0.007390,54.875650,4.967182,-0.664651,54.869090,4.995103,-0.000134,0.995928,0.090149,-0.012063,0.995809,0.090655,-0.023603,54.911930,4.954498,-0.675995,54.904750,4.987534,4206996,4206996,1,1,-0.023603,54.911930,4.954498,-0.675995,54.904750,4.987534,-0.007895,54.971890,4.975889,-0.665102,54.955090,5.002884,0.000000,0.000000,0,0,Swing,Swing,-0.006799,133.846000,158.000800,104.253400,87.636310,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,36,1.200000,0.033333,-1269438207,0.750113,0,Walking,0.750113,0.250113,0.800093,56.396160,2.623888,1.073086,56.403400,2.065023,-0.037331,0.998582,0.037954,0.001408,0.999976,0.006830,0.798786,56.431110,2.625217,0.842383,56.448140,1.454552,1785933915,1785933915,1,1,0.158631,3.018152,0.562477,0.115035,1.847487,0.579512,0.804742,56.648190,2.634861,1.074777,56.495090,2.069022,0.000000,0.000000,0,0,Swing,Swing,-0.000272,101.565500,166.217100,131.718100,88.184310,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,36,1.200000,0.033333,-1426611571,1.033594,0,XBot Walk Neutral,0.033594,0.533594,-0.001693,54.875230,4.971884,-0.644668,54.867570,5.014421,-0.000031,0.995921,0.090234,-0.011700,0.995782,0.091006,-0.012404,54.911010,4.964749,-0.663566,54.903670,5.001294,4206996,4206996,1,1,-0.012404,54.911010,4.964749,-0.663566,54.903670,5.001294,-0.002216,54.975230,4.980932,-0.645115,54.953000,5.022150,0.000000,0.000000,0,0,Swing,Swing,-0.003608,134.619800,157.603300,105.701500,88.971890,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,37,1.233333,0.033333,-1269438207,0.791930,0,Walking,0.791930,0.291930,1.011788,56.393690,2.940696,1.057436,56.959050,2.098137,-0.042043,0.999046,-0.011830,-0.522118,0.792408,-0.315408,0.826656,56.430780,2.666728,1.039161,56.986780,2.087097,1785933915,4206686,1,1,0.130761,3.059663,0.562155,-0.064121,0.239888,-0.153517,1.016286,56.610030,2.950804,1.050170,56.609650,2.081829,0.000000,0.000000,0,0,Swing,Swing,-0.000139,109.258300,165.984100,124.686500,95.622540,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,30,37,1.233333,0.033333,-1426611571,1.087456,0,XBot Walk Neutral,0.087456,0.587456,0.002104,54.873410,4.991918,-0.639136,54.870000,4.988461,0.000038,0.995888,0.090597,-0.011600,0.995826,0.090535,-0.004867,54.909860,4.977470,-0.651519,54.903780,5.001778,4206996,4206996,1,1,-0.004867,54.909860,4.977470,-0.651519,54.903780,5.001778,0.001457,54.990670,5.002527,-0.639573,54.949200,4.995628,0.000000,0.000000,0,0,Swing,Swing,-0.001877,132.649300,157.534800,109.292700,89.992230,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,30,38,1.266667,0.033333,-1269438207,0.834702,0,Walking,0.834702,0.334702,1.238400,56.338700,3.215558,1.032689,56.796130,2.140535,-0.012853,0.999865,-0.010216,-0.643855,0.742678,-0.184068,0.856434,56.426860,2.706702,1.114433,56.955760,2.216242,1785933915,4206686,1,1,0.100983,3.099637,0.558237,-0.070653,0.191106,-0.144703,1.245133,56.626350,3.229935,1.031656,56.752000,2.138330,0.000000,0.000000,0,0,Swing,Swing,-0.000070,109.604900,164.683500,117.283400,103.063700,NaN,NaN,0,0,none,1,0,0,DefaultContact
